Name,Country,Category,Year,Area,Danger,Region,Latitude,Longitude
Heritage Site 1001,Canada,Cultural,2007,2794.044688819011,No,Asia and the Pacific,21.79645787843036,59.35120548681758
Heritage Site 1002,United Kingdom,Natural,2021,6644.783824705315,No,Asia and the Pacific,-65.42346553334234,42.770972236860445
Heritage Site 1003,Italy,Cultural,1998,7234.341530166296,No,Europe and North America,48.96135015468204,-168.38235517668232
Heritage Site 1004,Brazil,Natural,1984,1945.1546998215726,No,Arab States,-34.324704565605764,-127.37315671093714
Heritage Site 1005,Germany,Cultural,1996,916.5782567574694,No,Europe and North America,65.81889354114983,17.520533680620048
Heritage Site 1006,Mexico,Cultural,1990,6107.92403042009,No,Europe and North America,60.0181002241107,78.76558308088346
Heritage Site 1007,Brazil,Cultural,2023,531.9664405651786,No,Africa,-15.69627778795848,-45.175955981548896
Heritage Site 1008,Spain,Cultural,2012,8244.9682043279,No,Africa,-51.28087251904187,-60.51418922370178
Heritage Site 1009,France,Cultural,2007,9754.829068906574,No,Latin America and the Caribbean,34.26940371736288,-81.26580950446368
Heritage Site 1010,Australia,Cultural,2012,5682.157294296874,No,Asia and the Pacific,-43.46793515328186,32.9688266044285
Heritage Site 1011,Greece,Cultural,2003,7957.606828204364,No,Asia and the Pacific,-55.00332519928738,-37.198340279790585
Heritage Site 1012,Germany,Cultural,1983,3328.4450972652357,No,Arab States,13.896130945458651,-39.08315723124298
Heritage Site 1013,Italy,Natural,2017,9915.53470005058,No,Latin America and the Caribbean,-40.25721371615432,-25.303275039460146
Heritage Site 1014,Spain,Natural,2023,1829.9125714559545,No,Latin America and the Caribbean,8.194060484340795,-8.297883285508703
Heritage Site 1015,South Africa,Cultural,1995,9094.396816942977,No,Asia and the Pacific,-14.68352490819224,-10.814302186029579
Heritage Site 1016,Japan,Cultural,1979,6388.393313078101,No,Asia and the Pacific,-62.569138665636984,-50.96886118199657
Heritage Site 1017,United Kingdom,Cultural,1986,4780.21213217469,No,Asia and the Pacific,51.615065705779955,-45.525650031189514
Heritage Site 1018,India,Natural,1985,5764.379262850277,No,Arab States,-15.439367848753179,15.190643421856038
Heritage Site 1019,Spain,Cultural,2012,3213.202595034763,No,Latin America and the Caribbean,-77.14419559322111,64.70637859985052
Heritage Site 1020,Germany,Cultural,2013,1311.7789836010074,No,Europe and North America,79.45859030058523,127.28685996951532
Heritage Site 1021,United Kingdom,Cultural,2006,8624.79126262906,No,Arab States,47.39152336722162,-2.505189374340546
Heritage Site 1022,China,Cultural,2014,9265.115992907275,No,Africa,-29.2923360067143,-5.876006219472174
Heritage Site 1023,Spain,Cultural,1990,9023.681757667613,No,Europe and North America,-27.924122757088718,88.69212467442668
Heritage Site 1024,Australia,Cultural,1981,2068.5321191930975,No,Arab States,10.27587267222151,113.21199166410867
Heritage Site 1025,Mexico,Cultural,1989,367.09331182761326,No,Arab States,-8.266930862375858,-79.97452332025064
Heritage Site 1026,China,Cultural,1986,1294.6294927956565,No,Europe and North America,22.66549268450123,44.79907136396719
Heritage Site 1027,Japan,Cultural,1995,1274.2961131683487,No,Asia and the Pacific,13.473125856998465,5.223294819704137
Heritage Site 1028,Greece,Cultural,2020,1825.8990663109294,No,Latin America and the Caribbean,-12.54548591509689,-22.026446532611487
Heritage Site 1029,South Africa,Cultural,1983,2359.8679533584673,Yes,Asia and the Pacific,85.92109684394885,68.57497300958985
Heritage Site 1030,Australia,Cultural,1979,8605.161121582662,No,Asia and the Pacific,-47.46258090874959,90.86705884634563
Heritage Site 1031,India,Cultural,1995,2745.3251967398355,No,Latin America and the Caribbean,85.00285338064575,-65.12470317269297
Heritage Site 1032,Greece,Cultural,1993,4246.563109108474,No,Arab States,-16.084813740967064,-92.79225229582974
Heritage Site 1033,Egypt,Cultural,1995,4584.117935214327,No,Arab States,-6.372759835491465,105.55469553537927
Heritage Site 1034,France,Cultural,1991,1248.8765565742747,No,Asia and the Pacific,-50.955901761727816,-179.3675713911613
Heritage Site 1035,Italy,Cultural,1989,3726.6081547118515,No,Arab States,11.949153353530164,65.2627292233814
Heritage Site 1036,Germany,Cultural,1983,3092.1509249774385,No,Europe and North America,66.16116122942304,-89.43553878267609
Heritage Site 1037,United Kingdom,Natural,1997,9723.965006691875,No,Europe and North America,-84.67495451299159,-103.32020159745483
Heritage Site 1038,South Africa,Cultural,1994,5353.38536740346,No,Europe and North America,-34.25308852831042,-78.67665892797714
Heritage Site 1039,Mexico,Cultural,1981,3828.6680861626387,No,Latin America and the Caribbean,-19.947437158942364,-108.3888036540993
Heritage Site 1040,Canada,Natural,1982,3654.3769769414325,No,Europe and North America,-83.31033113417033,-53.8944675782609
Heritage Site 1041,France,Cultural,1989,,No,Africa,4.055600030703516,-85.31295319394508
Heritage Site 1042,United Kingdom,Cultural,2020,3938.7215714342997,No,Asia and the Pacific,-61.028037848646605,-71.34616117913545
Heritage Site 1043,Brazil,Cultural,1993,6676.703009916507,No,Europe and North America,-84.71207775817047,-67.71857929648218
Heritage Site 1044,Greece,Cultural,2008,2703.077732732347,No,Latin America and the Caribbean,-57.761564302799854,80.59678372719202
Heritage Site 1045,Mexico,Cultural,2008,73.78617767802282,No,Europe and North America,-50.41222484650834,92.92649861501906
Heritage Site 1046,South Africa,Cultural,1985,7522.791210387104,No,Asia and the Pacific,-4.450323569733456,-116.31993427105692
Heritage Site 1047,South Africa,Cultural,2017,7853.590151788779,No,Arab States,21.98069024939943,-41.56912662362029
Heritage Site 1048,India,Cultural,2005,7158.703891553866,No,Arab States,-32.30215489066948,-40.46194717850216
Heritage Site 1049,Canada,Cultural,2014,3504.8270181525677,No,Africa,-65.60343668940806,-13.54253536364493
Heritage Site 1050,Egypt,Cultural,1991,249.034614570291,No,Europe and North America,-23.61465750425505,-69.6594051021469
Heritage Site 1051,South Africa,Cultural,1998,8364.093140901943,No,Europe and North America,68.9570911495091,-65.30326032482981
Heritage Site 1052,Mexico,Cultural,2006,67.7476668128422,No,Africa,-83.02321766351163,52.98732784560528
Heritage Site 1053,Brazil,Cultural,2013,8762.326053116683,No,Arab States,-74.29395111418644,-15.597956370330479
Heritage Site 1054,Japan,Natural,1982,576.9919337840724,Yes,Asia and the Pacific,58.63001671818378,-21.966221393827936
Heritage Site 1055,United Kingdom,Cultural,2017,7027.0506183619655,No,Asia and the Pacific,33.64694536924658,56.016025898469366
Heritage Site 1056,Mexico,Natural,2021,7905.063367594478,No,Arab States,1.199371333590264,-124.18309762361132
Heritage Site 1057,Greece,Cultural,1993,8213.820030927396,No,Asia and the Pacific,19.909280795063054,-90.51199202767508
Heritage Site 1058,Germany,Cultural,2015,883.6823975692826,No,Asia and the Pacific,76.85719263252511,-106.54730564294836
Heritage Site 1059,South Africa,Cultural,1999,5257.56683245483,No,Africa,12.32566120765074,66.76176458906104
Heritage Site 1060,Japan,Cultural,2006,6954.37324605598,No,Europe and North America,68.93877173201483,-156.44742843414915
Heritage Site 1061,Japan,Cultural,1989,4538.437998868306,No,Europe and North America,31.69586406156469,-105.26333590523582
Heritage Site 1062,China,Cultural,1989,3432.283719759061,No,Europe and North America,2.936759675312132,96.13050735173567
Heritage Site 1063,Egypt,Cultural,2022,5367.057504653103,No,Africa,53.06194592883665,-128.03848492914204
Heritage Site 1064,Greece,Natural,1987,4040.471632016187,No,Europe and North America,28.730781226608755,93.75621456164976
Heritage Site 1065,Italy,Natural,2006,84.5888828110179,No,Africa,36.52556223267365,90.67559300995367
Heritage Site 1066,Mexico,Cultural,1996,3800.2438443720034,No,Latin America and the Caribbean,-55.001863080368864,137.15778831147742
Heritage Site 1067,South Africa,Natural,2010,1517.3508658450264,No,Latin America and the Caribbean,45.40469051457819,39.57713444004207
Heritage Site 1068,Germany,Cultural,2023,8106.506713837094,No,Arab States,75.5719283548747,16.11173331566829
Heritage Site 1069,United Kingdom,Cultural,1986,8041.792341361958,No,Europe and North America,19.416689465307442,39.76033144007454
Heritage Site 1070,Canada,Cultural,2004,5995.867924155247,No,Arab States,-47.505138975506924,-32.27188656079471
Heritage Site 1071,Canada,Cultural,1979,1840.8185747794153,No,Africa,37.29919385982174,122.40043745043914
Heritage Site 1072,China,Cultural,2011,272.3299089820327,No,Latin America and the Caribbean,-79.91609640945472,98.06760813608008
Heritage Site 1073,United Kingdom,Cultural,1995,3289.015524447714,No,Asia and the Pacific,-68.31234122361946,-124.6595044163825
Heritage Site 1074,Brazil,Cultural,1986,6360.1391759511525,No,Latin America and the Caribbean,43.73233371027439,-170.51444666170156
Heritage Site 1075,Spain,Cultural,1981,5332.389416609785,No,Africa,69.26233605462764,25.36381949258913
Heritage Site 1076,Mexico,Cultural,1998,5979.709347158354,No,Asia and the Pacific,68.35560716658338,-93.45494779306995
Heritage Site 1077,Germany,Cultural,2011,7291.141042432285,No,Latin America and the Caribbean,10.702149275307363,-1.2796155105984326
Heritage Site 1078,France,Cultural,2021,2943.83712012756,No,Europe and North America,10.822656338075163,117.55543514497037
Heritage Site 1079,India,Cultural,1985,7997.17933012753,No,Asia and the Pacific,35.924222227039266,-177.51425944880378
Heritage Site 1080,Australia,Cultural,1997,9803.164885585182,No,Latin America and the Caribbean,5.547239629930004,-135.79677249023152
Heritage Site 1081,Italy,Cultural,2007,9099.09253865752,No,Arab States,-14.394544090115133,97.28884744045166
Heritage Site 1082,Egypt,Cultural,2018,1498.5632712126533,No,Africa,3.970210333017789,113.8944935518245
Heritage Site 1083,Spain,Cultural,2018,9732.531888531368,No,Europe and North America,6.535947037606377,133.4498512237306
Heritage Site 1084,Canada,Cultural,1985,,No,Asia and the Pacific,73.63658300201422,141.34071869471757
Heritage Site 1085,Italy,Cultural,2007,7847.752311810901,No,Africa,51.583690054384505,143.52339448177946
Heritage Site 1086,Italy,Cultural,1995,9338.591252255397,Yes,Latin America and the Caribbean,-7.366348058569187,-144.4487840002477
Heritage Site 1087,United Kingdom,Cultural,2011,64.90121427407331,No,Arab States,44.086965509610934,-21.06654436881678
Heritage Site 1088,Greece,Cultural,1984,8353.18745164646,No,Latin America and the Caribbean,-54.265839595916454,-112.28237984214755
Heritage Site 1089,Spain,Cultural,2013,1845.0283773135977,No,Arab States,17.98000920744991,43.52372535087028
Heritage Site 1090,Japan,Natural,1978,6284.078070437592,No,Latin America and the Caribbean,73.9074975654267,-142.47726348666652
Heritage Site 1091,South Africa,Cultural,1989,8310.181036564953,No,Latin America and the Caribbean,47.498444626217776,-16.81916009362112
Heritage Site 1092,France,Natural,1989,2918.243845966949,No,Africa,33.4669627277665,-124.02711908008158
Heritage Site 1093,Greece,Cultural,1990,,No,Arab States,35.572907816011366,179.42821980119527
Heritage Site 1094,Egypt,Cultural,1994,9180.798131419464,No,Africa,-11.532533742793433,-174.92063618962572
Heritage Site 1095,Italy,Cultural,2003,5500.118236060661,No,Asia and the Pacific,60.56740732898595,154.31007667309143
Heritage Site 1096,India,Cultural,2013,2793.0852775707835,No,Latin America and the Caribbean,8.077748637060537,-3.770327091621226
Heritage Site 1097,United Kingdom,Cultural,2011,6470.806445613335,No,Arab States,77.79782911491361,136.5163654848788
Heritage Site 1098,Japan,Cultural,1989,9969.216943491787,No,Europe and North America,57.97963546137032,95.00793236280788
Heritage Site 1099,Germany,Mixed,2020,7664.768297295479,No,Asia and the Pacific,-49.79643510839756,89.52445331764085
Heritage Site 1100,Canada,Cultural,1994,8446.735691572723,Yes,Arab States,68.57844099174784,126.73590179333723
Heritage Site 1101,Japan,Mixed,2014,8712.831668454384,No,Europe and North America,61.63249065997303,-137.34249396895697
Heritage Site 1102,United Kingdom,Cultural,1978,5285.997008141301,No,Europe and North America,-45.2422513457494,154.4706079087519
Heritage Site 1103,India,Natural,2001,9899.621537132492,No,Africa,56.06120017342974,0.6825088987859829
Heritage Site 1104,South Africa,Cultural,1987,4495.582725002576,No,Arab States,69.81728972804419,100.65596622042318
Heritage Site 1105,Greece,Cultural,2001,5291.726894315169,No,Arab States,-42.325833750630494,28.029136320955132
Heritage Site 1106,Brazil,Cultural,2015,4034.7331629109826,No,Latin America and the Caribbean,-31.276086674252312,-72.78445994919649
Heritage Site 1107,Egypt,Cultural,2007,169.98421183617086,No,Arab States,-38.90715804103197,37.8964843029967
Heritage Site 1108,Australia,Cultural,1994,3648.6975240357033,No,Europe and North America,-54.35903876452058,31.410307710135953
Heritage Site 1109,Australia,Cultural,1982,874.407562142927,No,Asia and the Pacific,-61.74959658607855,-8.413616703893666
Heritage Site 1110,United Kingdom,Mixed,1981,333.9631309672092,No,Europe and North America,27.303659145449416,160.7083355104578
Heritage Site 1111,Canada,Cultural,2007,1075.1789876604735,No,Africa,29.252603001148287,19.879389555307
Heritage Site 1112,Greece,Cultural,1992,6967.670626034286,No,Asia and the Pacific,-64.80885355729096,-74.31083753586894
Heritage Site 1113,South Africa,Cultural,2014,2738.6897278063443,No,Africa,67.5147292264092,-4.096704618194167
Heritage Site 1114,Spain,Cultural,2018,5139.157977551149,Yes,Africa,-3.3154486232441656,-22.188855579484084
Heritage Site 1115,Greece,Natural,2007,,No,Europe and North America,-75.67393879194026,-84.34176527015597
Heritage Site 1116,Spain,Natural,1990,4202.75634331574,No,Arab States,-30.142796454237043,-30.115488049021877
Heritage Site 1117,Japan,Natural,2008,122.63511143482367,Yes,Europe and North America,37.87050566843236,151.19373823283564
Heritage Site 1118,Canada,Cultural,1992,831.5926857834107,No,Asia and the Pacific,-34.70841061866375,164.0396241500706
Heritage Site 1119,Australia,Cultural,2011,2908.9222771258205,No,Asia and the Pacific,-2.3060578332099197,-81.65996515275614
Heritage Site 1120,Egypt,Cultural,1999,5032.979174207446,No,Africa,18.349223872536896,111.87180726819992
Heritage Site 1121,Mexico,Natural,1980,4190.464670466652,No,Arab States,-35.995631526448975,-133.2378344045422
Heritage Site 1122,Australia,Cultural,1979,1699.2635762030975,No,Asia and the Pacific,-83.07929950617445,103.35678781079014
Heritage Site 1123,France,Cultural,2005,185.07001998426227,No,Asia and the Pacific,-58.43222742643077,92.54964109437367
Heritage Site 1124,South Africa,Cultural,1981,1399.6858941608184,No,Africa,-57.756454896673525,131.13986952388564
Heritage Site 1125,Mexico,Mixed,1983,1750.148050945105,No,Africa,38.40136659473805,79.91541267639548
Heritage Site 1126,Canada,Cultural,1981,3425.2902422783945,No,Asia and the Pacific,-49.593591458517956,32.42634889857436
Heritage Site 1127,Japan,Cultural,2006,,No,Europe and North America,-48.404235208297955,-31.36596123785111
Heritage Site 1128,South Africa,Mixed,1992,5435.283686118601,No,Europe and North America,87.5923719674997,91.03245109528615
Heritage Site 1129,India,Cultural,2013,6392.28071375281,No,Arab States,-57.71477393807988,-116.03278363925888
Heritage Site 1130,Mexico,Cultural,1995,2527.454880980795,No,Arab States,49.9320030125881,92.912965302889
Heritage Site 1131,Greece,Cultural,2016,2167.2319810858144,No,Africa,25.4005914754145,109.12517201934111
Heritage Site 1132,India,Cultural,2023,2071.765045100326,No,Europe and North America,-49.715430503836856,-2.8321941958495813
Heritage Site 1133,Italy,Cultural,1995,,No,Arab States,3.1320895839632357,-39.39124031407232
Heritage Site 1134,Italy,Cultural,2017,6136.116558642243,No,Asia and the Pacific,-13.486948515820629,-141.8410710379012
Heritage Site 1135,South Africa,Cultural,2003,322.23747196030405,No,Europe and North America,49.29561363800792,-26.166599284688033
Heritage Site 1136,Japan,Cultural,2016,2227.7587889084225,No,Africa,18.368379760249113,-88.21990066877177
Heritage Site 1137,Brazil,Cultural,1987,6603.71261636459,No,Africa,-78.13859033124825,69.59501133634708
Heritage Site 1138,Egypt,Cultural,1982,6400.85903416742,Yes,Europe and North America,-82.06001060794088,114.97980620711616
Heritage Site 1139,Greece,Cultural,1998,7289.278016747557,No,Africa,-74.68995755360356,126.13305895066696
Heritage Site 1140,India,Natural,2010,1950.8484036501145,No,Latin America and the Caribbean,-84.66887098084395,69.29841011061279
Heritage Site 1141,Brazil,Cultural,2021,9207.46600706269,No,Africa,12.08624575779082,108.31667480706517
Heritage Site 1142,Italy,Cultural,1991,2880.6974364353473,No,Africa,20.43735351382918,57.45789453518475
Heritage Site 1143,Canada,Cultural,2001,7096.593023562042,No,Latin America and the Caribbean,-83.01407595846084,6.182338753995452
Heritage Site 1144,Mexico,Natural,1999,3635.1498096168552,No,Latin America and the Caribbean,-69.89337543589087,24.916715360120833
Heritage Site 1145,India,Cultural,1983,8005.760765418612,No,Latin America and the Caribbean,-41.55021184453262,111.60284314047817
Heritage Site 1146,Spain,Cultural,1997,755.1251300416046,No,Latin America and the Caribbean,62.82387402697748,-130.19437484802438
Heritage Site 1147,Canada,Natural,2012,1304.338803473306,No,Latin America and the Caribbean,-55.914373188742125,2.0693787521819047
Heritage Site 1148,Germany,Cultural,2020,7834.930580777946,No,Europe and North America,74.85953112053792,-170.88993604335508
Heritage Site 1149,France,Cultural,1997,4271.781795378162,No,Latin America and the Caribbean,-5.109072321220211,-7.199992622833008
Heritage Site 1150,France,Natural,2010,3503.1719785298055,No,Arab States,-74.42468373691219,-41.65674151162145
Heritage Site 1151,India,Cultural,2015,6892.570094316207,No,Europe and North America,29.873386055289757,88.44535306701528
Heritage Site 1152,Mexico,Natural,1990,,No,Africa,-56.002806936450014,170.01676693026525
Heritage Site 1153,Italy,Mixed,1985,8959.89844780555,No,Arab States,77.93987743681987,-94.59987257286751
Heritage Site 1154,France,Cultural,2011,474.50203549372094,Yes,Europe and North America,87.08508651286834,3.3461270094251176
Heritage Site 1155,China,Cultural,2017,8169.502642936635,No,Africa,54.053298496693685,-169.0402224345266
Heritage Site 1156,South Africa,Cultural,2008,8848.245044046133,No,Latin America and the Caribbean,-82.5962400835231,-155.514812461167
Heritage Site 1157,South Africa,Cultural,2017,9720.010849584884,No,Asia and the Pacific,50.00738852081915,109.94848395054737
Heritage Site 1158,Mexico,Cultural,2002,9697.876245897216,No,Arab States,-29.168615506015932,157.88521806448603
Heritage Site 1159,Spain,Natural,2003,6183.513362308836,No,Latin America and the Caribbean,-63.740200016062644,-25.768007206619217
Heritage Site 1160,Egypt,Cultural,2001,5059.40328894798,No,Asia and the Pacific,13.38863523353308,141.21147603306343
Heritage Site 1161,India,Cultural,1992,2858.5298291123872,No,Africa,-18.027974310308124,-9.28776949975969
Heritage Site 1162,Japan,Cultural,2011,9197.116986641628,No,Arab States,5.889296031736848,-143.75699476281764
Heritage Site 1163,Australia,Cultural,2023,3912.970850411138,No,Europe and North America,7.7293991430882585,42.4641863333851
Heritage Site 1164,China,Cultural,2001,7337.247325918874,No,Africa,-21.250275600640094,-92.741168507552
Heritage Site 1165,Mexico,Cultural,2004,8744.054323052842,No,Asia and the Pacific,-52.53560441638115,-21.495417009470515
Heritage Site 1166,Brazil,Cultural,2012,5621.632176966602,No,Latin America and the Caribbean,79.11218312354242,-165.68232228933675
Heritage Site 1167,Mexico,Cultural,2018,3955.051812889411,No,Latin America and the Caribbean,42.963021595335334,-167.31293319009137
Heritage Site 1168,Australia,Cultural,2018,4345.132532121109,No,Africa,-72.70561293719967,-59.384100823523355
Heritage Site 1169,Brazil,Cultural,2019,5110.630827565153,No,Europe and North America,-74.92209161599872,23.17993292216832
Heritage Site 1170,Germany,Cultural,1990,1355.9329238762352,No,Asia and the Pacific,-60.42534941136543,-103.35955857130308
Heritage Site 1171,Australia,Cultural,1996,4805.073017453164,No,Europe and North America,81.13730982772816,-178.58440290433094
Heritage Site 1172,Greece,Cultural,2021,4598.97997819946,No,Asia and the Pacific,-4.045577106264503,83.03072454335131
Heritage Site 1173,China,Cultural,1982,3182.780309726225,No,Africa,80.30260242928503,-178.7975489261171
Heritage Site 1174,Mexico,Cultural,2021,536.6484055427227,No,Latin America and the Caribbean,62.31515132722666,-105.99875967322973
Heritage Site 1175,Brazil,Cultural,2020,8383.785147343116,No,Asia and the Pacific,55.58395343258448,37.861323244418514
Heritage Site 1176,India,Mixed,1980,8759.643983207752,No,Africa,-84.14699495549289,31.058264497300797
Heritage Site 1177,Greece,Cultural,1988,2200.482983179464,No,Europe and North America,-84.96724082444241,118.02749714870959
Heritage Site 1178,India,Cultural,2004,9347.413984541197,No,Africa,62.05980016476951,-20.856299327217556
Heritage Site 1179,Spain,Cultural,1998,1440.0532648348906,No,Europe and North America,-75.80026782093464,72.87650216144664
Heritage Site 1180,China,Cultural,1984,7157.097096935682,No,Arab States,-53.83660708806507,-165.06928983175214
Heritage Site 1181,Spain,Cultural,1988,3975.0941342965784,Yes,Arab States,12.248150336577737,-56.109463562338235
Heritage Site 1182,Germany,Cultural,2015,7043.411574864959,No,Europe and North America,11.177362819291247,-119.61715640319119
Heritage Site 1183,South Africa,Cultural,2010,2955.4254193645747,No,Africa,7.45627554082958,150.72393517896273
Heritage Site 1184,Mexico,Cultural,1987,1086.423435873,No,Europe and North America,-47.16651448357256,-36.60640158507451
Heritage Site 1185,Germany,Cultural,2006,5528.775150428271,No,Asia and the Pacific,-23.382509048433263,-16.06747361871183
Heritage Site 1186,Italy,Cultural,1978,4800.134641978636,No,Asia and the Pacific,87.921132922624,-10.622046645142944
Heritage Site 1187,Canada,Cultural,1981,,No,Arab States,-43.331697166589095,-164.4307801881095
Heritage Site 1188,Italy,Cultural,2023,2019.1914094518277,No,Asia and the Pacific,84.28189734205128,-71.91742606185727
Heritage Site 1189,United Kingdom,Natural,1984,5958.532470508241,No,Latin America and the Caribbean,18.78280754354695,-128.5787791774751
Heritage Site 1190,Greece,Cultural,1982,3280.956661763329,No,Asia and the Pacific,-81.0904990707993,-118.91293019511662
Heritage Site 1191,Mexico,Natural,2009,6745.764752653039,No,Africa,16.19755933369268,-118.47409418751559
Heritage Site 1192,Mexico,Cultural,2002,8054.000746029605,Yes,Europe and North America,-77.63415792289882,-32.80062088177516
Heritage Site 1193,China,Cultural,2008,2099.0207811808687,No,Arab States,-47.63582835759301,-29.0950644221343
Heritage Site 1194,Germany,Cultural,1983,2518.6625104095224,No,Europe and North America,72.3751091685655,70.62361300805352
Heritage Site 1195,Germany,Cultural,2004,61.85009037661997,No,Europe and North America,-60.67683133113941,-29.393338181535853
Heritage Site 1196,Japan,Cultural,2009,6521.087755608571,No,Arab States,72.00608327201309,24.627646358526334
Heritage Site 1197,Germany,Cultural,1995,1141.4282815249865,No,Africa,-8.569604166132422,-57.12700687843433
Heritage Site 1198,Germany,Cultural,1985,1556.0620718993473,No,Europe and North America,-67.08851928919914,105.11409730513503
Heritage Site 1199,Egypt,Cultural,1995,9009.44771851512,No,Africa,-75.12212343640164,162.8441691660738
Heritage Site 1200,China,Cultural,2006,4348.511217981483,No,Europe and North America,-40.66551620617762,57.44131947010658
